username,location,following,followers,totaltweets,tweetcreatedts,hashtags,query,text,retweet,party,targeted
RoelandRuijsch,"Eindhoven, The Netherlands",3366,1124,57582,2020-10-07 21:06:30,[],@MarijnissenL,"@MartindeGoede @MarijnissenL Daar ben ik het ook niet mee eens, want over dat geld is al een heel leven lang belasting over betaald! Maar goed daar is wel concrete wetgeving over..Hierover niet en in de praktijk moet men maar eens gaan bewijzen wat nou de belasting hier over is dan? Dat is nogal een klus!",False,SP,True
WiegertPostema,Bananenrepubliek,5000,901,3933,2020-10-07 21:06:26,"[{'text': 'Nexit', 'indices': [158, 164]}]",@MarijnissenL,@MarijnissenL Dat moet je op Europees niveau regelen.Lukt dat niet?Dan betekent lidmaatschap het spekken van miljardairs.Dan blijft er maar 1 optie open..#Nexit,False,SP,True
Teddy_Bear_94,"Lelystad, Nederland",199,84,15096,2020-10-07 21:05:56,[],@MarijnissenL,@sportvissertje @MarijnissenL Bonussen uit 2019...,False,SP,True
Teddy_Bear_94,"Lelystad, Nederland",199,84,15096,2020-10-07 21:05:09,[],@MarijnissenL,@HuubHabets @MarijnissenL Bonussen uit 2019... Lees je eerst eens in...,False,SP,True
Teddy_Bear_94,"Lelystad, Nederland",199,84,15096,2020-10-07 21:04:08,[],@MarijnissenL,@JanSchut2 @MarijnissenL Kantoorpersoneel? Horecapersoneel? Denk je dat zo'n miljoenenclub door tiental mensen wordt hoog gehouden?,False,SP,True
Teddy_Bear_94,"Lelystad, Nederland",199,84,15096,2020-10-07 21:02:15,[],@MarijnissenL,@RendeJong5 @MarijnissenL Je hebt zelf ook een aparte neus...,False,SP,True
Teddy_Bear_94,"Lelystad, Nederland",199,84,15096,2020-10-07 21:01:10,[],@MarijnissenL,"@henmed @MarijnissenL Als je geen verstand van hebt, zeg dan niks...",False,SP,True
Teddy_Bear_94,"Lelystad, Nederland",199,84,15096,2020-10-07 20:59:48,[],@MarijnissenL,"@LHuijer @herbertkuiling @MartinKoolhoven @MarijnissenL @abzagt Ehhh speelronde 4, ehh 3 sterren, ehhh Champions League, ehhh....",False,SP,True
Eigenwijsheid_,Twente,450,129,835,2020-10-07 20:58:36,[],@MarijnissenL,@MarijnissenL Sinterklaas komt dit jaar niet. Jullie Maarten was vandaag wel goed trouwens,False,SP,True
visuele,"Utrecht, Nederland",2448,2465,226722,2020-10-07 20:55:24,"[{'text': 'coronagate', 'indices': [44, 55]}]",@MarijnissenL,@MarijnissenL https://t.co/FWOMpIHYDRStop #coronagate Sluit Mark en Hugo opDemocratie is morsdood,False,SP,True
Teddy_Bear_94,"Lelystad, Nederland",199,84,15096,2020-10-07 20:53:47,[],@MarijnissenL,@koenvandenberg @MarijnissenL Bonussen uit 2019... Dit is gewoon makkelijk scoren bij de bühne...,False,SP,True
misswillma,"'s-Hertogenbosch, Nederland",486,218,5942,2020-10-07 20:53:31,[],@MarijnissenL,@MarijnissenL Ai! Mevrouw de Feyenoord fan!,False,SP,True
supkepaticia,Nederland,43,6,133,2020-10-07 20:48:22,"[{'text': 'Doeisnietzolief', 'indices': [114, 130]}]",@MarijnissenL,"@MarijnissenL @SPnl Mevrouw Marijnissen, laat uw tanden wat vaker zien! Zo redt de zorg het niet. Op de barricade #Doeisnietzolief.",False,SP,True
JustinLuijten,Amsterdam,172,149,4231,2020-10-07 20:48:01,[],@MarijnissenL,Nog nooit hadden miljardairs zoveel geld.Corona vergroot de kloof in de samenleving die er al was. Het is dringender dan ooit de enorme vermogensverschillen te verkleinen. De SP wil een miljonairsbelasting.https://t.co/XXpA9ivCEQ https://t.co/CjC6DTMuSy,True,SP,True
GronsilVan,"Silvolde, Achterhoek.",429,406,20437,2020-10-07 20:47:52,[],@MarijnissenL,"Betaald voetbalclubs vragen steun van hun supporters. En van de Nederlandse belastingbetaler. Het zou mooi zijn als deze bonussen worden teruggegeven. ‘Geen woorden maar daden’, zegt deze Feyenoorder dan 😂 https://t.co/j0SiHYDlch",True,SP,True
hans3638,,495,56,2433,2020-10-07 20:46:15,[],@MarijnissenL,"@MarijnissenL Vandaag psv. Speler aangetrokken . 3 miljoen per jaar., arme koffie juf die ontslagen is ivm bezuinigingen",False,SP,True
ANieuwmans,,131,36,612,2020-10-07 20:46:08,[],@MarijnissenL,@patjeado @MarijnissenL Bonus is extra hè.. of was je dat vergeten?,False,SP,True
MartindeGoede,Nederland,1421,966,43984,2020-10-07 20:43:43,[],@MarijnissenL,"@RoelandRuijsch @MarijnissenL Dat geldt anders ook voor erfbelasting en die moet ook gewoon opgehoest worden als je een erfenis nog niet in geld om hebt kunnen zetten. En dat treft meestal ""gewone"" burgers.",False,SP,True
afcainmyhart,,132,12,1122,2020-10-07 20:41:52,"[{'text': 'ajax', 'indices': [170, 175]}]",@MarijnissenL,"@MarijnissenL Jammer dit, was best beetje fan van je vaak genuanceerde linkse geluid. Maar dit iets te dom proberen te scoren. En dat lukt feyenoorders maar zelden tegen #ajax.",False,SP,True
nickhoekman,Genemuiden,1510,7965,131252,2020-10-07 20:40:44,[],@MarijnissenL,@ronaldbeer @yvdk1 @MarijnissenL En championsleageau geld hadden ze ook al dat wisten ze ook Lucky nummer 1 terwijl ze twee keer van Az hadden verloren Daar kennen ze geen schaamte In hun stadion wordt niet gezongen is altijd leeg Gloriehunters,True,SP,True
DevriesHanne,"Utrecht, Nederland",369,454,59119,2020-10-07 20:36:51,[],@MarijnissenL,Nog nooit hadden miljardairs zoveel geld.Corona vergroot de kloof in de samenleving die er al was. Het is dringender dan ooit de enorme vermogensverschillen te verkleinen. De SP wil een miljonairsbelasting.https://t.co/XXpA9ivCEQ https://t.co/CjC6DTMuSy,True,SP,True
xx_Dutchess_xx,Nederland,70,527,881,2020-10-07 20:36:09,[],@MarijnissenL,@maxmonkau @ADnl @hugodejonge @MinPres @JobaCDA @FleurAgemaPVV @MarijnissenL @MinVWS @Corona_NL Ze geven niets om de mensen die dit land hebben opgebouwd. Dat zie je aan hoe ze ze behandelen en hoe ze hun erfgoed afbreken.,False,SP,True
Anitaputte,,77,23,427,2020-10-07 20:35:59,[],@MarijnissenL,@MarijnissenL @sanderheijne @HendrikNoten Geweldig boek voor iedereen om te lezen en de achtergronden te begrijpen,False,SP,True
Praveen__1983,🇳🇱/🇩🇪 ,2391,256,2841,2020-10-07 20:29:00,"[{'text': 'Nederland', 'indices': [226, 236]}, {'text': 'VanDissel', 'indices': [259, 269]}, {'text': 'OMT', 'indices': [277, 281]}]",@MarijnissenL,@AlexvanNetten @roelgrif ⬆️ @LodewijkA @MinPres @hugodejonge @MarijnissenL @geertwilderspvv @dijkhoff @gertjansegers @RobJetten @SigridKaag @PieterHeerma @JobaCDA @PieterOmtzigt @F_azarkan @HenkKrol @keesvdstaaij @jesseklaver #Nederland moet zo snel mogelijk #VanDissel en het #OMT inruilen voor @rki_de,False,SP,True
RonBronkhorst,,54,16,1981,2020-10-07 20:25:03,[],@MarijnissenL,"@MarijnissenL Mijn favoriete voetbalclub is Ajax.. maar of je nu in het bestuur zit van Ajax of welke club dan ook of je een topfunctie hebt bij de ING, Rabo bank of welk ander bedrijf dan ook.. terwijl je al een topsalaris verdiend zou het niet zo mogen zijn een bonus te krijgen. Schande !",False,SP,True
Tuin61,,97,84,1697,2020-10-07 20:23:22,"[{'text': 'SP', 'indices': [41, 44]}]",@MarijnissenL,@MarijnissenL Populistisch gebral van de #SP. Extreem links zit niet ver van extreem rechts.,False,SP,True
mr_enzzo,Almelo,560,413,15283,2020-10-07 20:18:08,[],@MarijnissenL,Nog nooit hadden miljardairs zoveel geld.Corona vergroot de kloof in de samenleving die er al was. Het is dringender dan ooit de enorme vermogensverschillen te verkleinen. De SP wil een miljonairsbelasting.https://t.co/XXpA9ivCEQ https://t.co/CjC6DTMuSy,True,SP,True
p_aneia,oudenbosch,19,7,1033,2020-10-07 20:16:59,[],@MarijnissenL,@MarijnissenL Noem het solidariteitsbijdrage. Klinkt veel beter en wordt misschien (waarschijnlijk echter niet) geaccepteerd.,False,SP,True
EcoMovehouten,Nederland,1274,966,79989,2020-10-07 20:16:23,[],@MarijnissenL,"Betaald voetbalclubs vragen steun van hun supporters. En van de Nederlandse belastingbetaler. Het zou mooi zijn als deze bonussen worden teruggegeven. ‘Geen woorden maar daden’, zegt deze Feyenoorder dan 😂 https://t.co/j0SiHYDlch",True,SP,True
jaapkappert,Amsterdam,1880,733,7284,2020-10-07 20:15:42,[],@MarijnissenL,"@FrancisBolle @MarijnissenL Mooi inderdaad. En het goede nieuws is: sommige verpleeghuizen deden dit al vrijwillig, zowel nu als in de eerste periode!",False,SP,True
IinaIckxs,,400,121,4059,2020-10-07 20:12:04,[],@MarijnissenL,@gbronkhorst @IkNet Nou @hugodejonge @ferdgrapperhaus @MinPres @keesvdstaaij @LodewijkA @jesseklaver @geertwilderspvv @WybrenvanHaga @MarijnissenL @HenkKrol  hier kan een voorbeeld aan genomen worden. Niets van de spoedwet en maatregelen zijn nog te verdedigen met medische onderbouwing.,True,SP,True
Jelle085,085/026 Velp,701,242,6732,2020-10-07 20:05:09,[],@MarijnissenL,"Betaald voetbalclubs vragen steun van hun supporters. En van de Nederlandse belastingbetaler. Het zou mooi zijn als deze bonussen worden teruggegeven. ‘Geen woorden maar daden’, zegt deze Feyenoorder dan 😂 https://t.co/j0SiHYDlch",True,SP,True
RooieSpieker,"Groningen, Nederland 🌹",87,667,95151,2020-10-07 20:03:04,[],@MarijnissenL,"Betaald voetbalclubs vragen steun van hun supporters. En van de Nederlandse belastingbetaler. Het zou mooi zijn als deze bonussen worden teruggegeven. ‘Geen woorden maar daden’, zegt deze Feyenoorder dan 😂 https://t.co/j0SiHYDlch",True,SP,True
DannyGooyer,Haarlem,1626,703,19547,2020-10-07 20:02:16,[],@MarijnissenL,@MarijnissenL Een bolus kun je van ze krijgen..,False,SP,True
TjibboB,,406,89,697,2020-10-07 20:01:51,"[{'text': 'NRW', 'indices': [103, 107]}, {'text': 'Deutscland', 'indices': [108, 119]}, {'text': 'ruis', 'indices': [146, 151]}, {'text': 'rivm', 'indices': [199, 204]}]",@MarijnissenL,"@LodewijkA @Sywert Beste @LodewijkA, Luister aub naar het @C19RedTeam en/of kijk naar de aanpak in #NRW #Deutscland!De rest is ruis.......#ruis @covid19germany @MarijnissenL @covid19nl @rivm #rivm @MinPres @hugodejonge",False,SP,True
DannyGooyer,Haarlem,1626,703,19547,2020-10-07 19:59:47,[],@MarijnissenL,@SCHREM_ @Ruuttuutuut @MarijnissenL @Wessel_77 ...ooit nog..,False,SP,True
SCHREM_,,315,131,14869,2020-10-07 19:58:02,[],@MarijnissenL,"@DannyGooyer @Ruuttuutuut @MarijnissenL @Wessel_77 Dan snap ik het niet meer hoor. Links is nog rechts, maar verandert dat dan nog?",False,SP,True
DannyGooyer,Haarlem,1626,703,19547,2020-10-07 19:57:06,[],@MarijnissenL,@SCHREM_ @Ruuttuutuut @MarijnissenL @Wessel_77 Of links is nog rechts..,False,SP,True
Dapperedodo2,,530,445,24518,2020-10-07 19:56:45,[],@MarijnissenL,@gbronkhorst @IkNet Nou @hugodejonge @ferdgrapperhaus @MinPres @keesvdstaaij @LodewijkA @jesseklaver @geertwilderspvv @WybrenvanHaga @MarijnissenL @HenkKrol  hier kan een voorbeeld aan genomen worden. Niets van de spoedwet en maatregelen zijn nog te verdedigen met medische onderbouwing.,True,SP,True
freek,"Jordaan, Amsterdam",2393,585,11564,2020-10-07 19:56:23,[],@MarijnissenL,"@MarijnissenL Overbetaald voetbal en spelers. Uit zichzelf zullen deze clubs en voetballers geen solidariteit tonen. De bonussen uit 2019 zitten in diepe zakken, grote huizen en dure auto's, maar toch ons belastinggeld nog even meepakken 'want nu is het 2020..!'Respectloos graaigedrag.",False,SP,True
Ren20036273,,87,39,760,2020-10-07 19:55:08,[],@MarijnissenL,@G_oestav @MarijnissenL Dit is een topje van de ijsberg : https://t.co/QU77jWwSZz,False,SP,True
hennie_rutgers,"Arnhem, Nederland",457,255,12099,2020-10-07 19:54:19,[],@MarijnissenL,@MarijnissenL @hickyrilgers Het is zoals het is! Laten we het wachtgeld van de politici ook maar niet uitbetalen.Andere beroepen krijgen bij ontslag WW of een andere uitkering.Politici kunnen eerst nog van dat wachtgeld genieten en wachten op wat gaat komen.,False,SP,True
fotokiers,,224,22,148,2020-10-07 19:49:59,[],@MarijnissenL,@MarijnissenL De SP roept al jaren iets zonder resultaat te boeken. Wel woorden geen daden,False,SP,True
JosvanPutten,,452,323,6146,2020-10-07 19:45:45,[],@MarijnissenL,Nog nooit hadden miljardairs zoveel geld.Corona vergroot de kloof in de samenleving die er al was. Het is dringender dan ooit de enorme vermogensverschillen te verkleinen. De SP wil een miljonairsbelasting.https://t.co/XXpA9ivCEQ https://t.co/CjC6DTMuSy,True,SP,True
patjeado,Nederland,184,162,3713,2020-10-07 19:43:54,[],@MarijnissenL,@MarijnissenL Wij betalen jouw salaris toch ook door 🤔,False,SP,True
SCYEugene,The Netherlands,271,150,12687,2020-10-07 19:43:21,[],@MarijnissenL,"Betaald voetbalclubs vragen steun van hun supporters. En van de Nederlandse belastingbetaler. Het zou mooi zijn als deze bonussen worden teruggegeven. ‘Geen woorden maar daden’, zegt deze Feyenoorder dan 😂 https://t.co/j0SiHYDlch",True,SP,True
Hans_Purmer1960,"Purmerend, Nederland",50,212,12549,2020-10-07 19:39:02,[],@MarijnissenL,@MarijnissenL Dat je hiervoor salaris ontvangt!!,False,SP,True
DeeJaytkodogs,,9,10,441,2020-10-07 19:33:08,[],@MarijnissenL,@MarijnissenL Fractievoorzitters vragen altijd steun van de Nederlandse bevolking om voor hun te stemmen.Om vervolgens tegen het volk te liegen en te bedriegen.Schijnt dat ze er nog geld voor krijgen ook.,False,SP,True
burgvander2014,,147,228,8689,2020-10-07 19:33:06,[],@MarijnissenL,@Pietjepuk1908 @Wessel_77 @MarijnissenL Zoals?,False,SP,True
zesteur,"53.20579,5.790785",250,64,5491,2020-10-07 19:31:02,[],@MarijnissenL,"Betaald voetbalclubs vragen steun van hun supporters. En van de Nederlandse belastingbetaler. Het zou mooi zijn als deze bonussen worden teruggegeven. ‘Geen woorden maar daden’, zegt deze Feyenoorder dan 😂 https://t.co/j0SiHYDlch",True,SP,True
cvanstijn,"Tytsjerk, Friesland",237,74,6656,2020-10-07 19:29:33,[],@MarijnissenL,@MarijnissenL Voor 1 keer steun ik onze @MinPres: Feyenoord supporters moeten vooral hun b*k houden.,False,SP,True
travelerrob52,"Sighişoara, România",35,50,1722,2020-10-07 19:27:01,[],@MarijnissenL,"Een stap vooruit voor de verpleeghuizen vandaag. Ondanks dat de RIVM richtlijn helaas nog steeds anders is, steunt de hele Kamer zojuist ons voorstel om in alle verpleeghuizen in Nederland uit voorzorg beschermingsmiddelen in te kunnen zetten.",True,SP,True
Locopolle,Netherlands,194,104,524,2020-10-07 19:25:04,[],@MarijnissenL,"@MarijnissenL 🤦🏻‍♂️🤷🏻‍♂️🤔 SP-tweet, met de S van slecht en de P van populisme",False,SP,True
hickyrilgers,Monnikenhuize,244,85,7061,2020-10-07 19:25:01,[],@MarijnissenL,"Betaald voetbalclubs vragen steun van hun supporters. En van de Nederlandse belastingbetaler. Het zou mooi zijn als deze bonussen worden teruggegeven. ‘Geen woorden maar daden’, zegt deze Feyenoorder dan 😂 https://t.co/j0SiHYDlch",True,SP,True
Sandradewit2005,,869,472,6031,2020-10-07 19:24:17,[],@MarijnissenL,"Mooi, motie van @MarijnissenL (GZl, PvdA) over preventief gebruik van mondneusmaskers in ALLLE verpleeghuizen is aangenomen 👍, en nu voor alle sectoren regelen. Zie ook statement van V&amp;VN over Ja, tenzij. https://t.co/jT0wzWyFoH",True,SP,True
TonStam74,,123,107,16413,2020-10-07 19:21:10,[],@MarijnissenL,"@MarijnissenL @ZilteBotte Volgens mij zijn het gewoon dingen die in het contract staan. Maar waarom pleit jij niet hard Op voor die bonus in de zorg? Typisch links.... altijd weten hoe het moet, maar nooit met de oplossing komen.",False,SP,True
SandersRia,,914,955,55201,2020-10-07 19:20:36,[],@MarijnissenL,@MarijnissenL Dat is zeker niet van deze tijd nu.,False,SP,True
muijsjes,,427,831,56575,2020-10-07 19:17:17,[],@MarijnissenL,In Erasmus MC zijn de voorraden Remdesivir sinds zondag op. Nieuwe patiënten kunnen we niet meer behandelen met de virusremmer.  Ook is er in ziekenhuizen een tekort aan ontstekingsremmer dexamethason.  https://t.co/eTxsgf0lGp @LodewijkA  @MarijnissenL @keesvdstaaij #coronavirus,True,SP,True
CyrrusNL,Nederland,55,21,1864,2020-10-07 19:14:15,[],@MarijnissenL,"@MarijnissenL Het zou mooi zijn als een politicus weet waar die het over heeft. Het is natuurlijk lekker makkelijk scoren, dat dan weer wel. Populisme noemen ze dat.",False,SP,True
